Encounter with the Unknown,3
The Cat in the Hat,22
The Score,26
An Honest Liar,2
Chopping Mall,7
D'amour et d'eau fraîche,16
Stereo,22
A Thousand Words,26
1982,32
We Are Many,2
Square Dance,7
The Way of the World,8
The Underworld Story,2
Out of It,6
Araby,3
The Show,118
Wallflower,21
The Forgotten One,2
Madman,11
Trog,6
Rádio Pirata,2
Bambú,2
A Queda,6
Spies Like Us,10
Rock It!,2
The Champ,60
The Right Thing,31
Ski Party,2
Tongues Untied,2
The Pilgrim,9
La isla misteriosa,2
Torture Ship,4
Don't Listen Ladies,2
La prima pietra,2
Colt 45,3
World Trade Center,3
Harakiri,9
Rose,122
El corazón de las tinieblas,4
Das Gespenst der Freiheit,2
Silent Men,3
Ernest Goes to Africa,2
The Education of Elizabeth,2
Overexposed,14
Nichts bereuen,2
Cherish,13
Honeymoon,264
Batman,141
Ángeles,6
The Other Guys,7
Pandora's Promise,2
The Bounty Killer,3
Android,5
A Man of Iron,2
Survival of the Dead,4
Bloodmatch,3
De eso no se habla,2
Stachel im Fleisch,3
By the Light of the Moon,6
Pedro,15
Drunk Parents,2
Full Fathom Five,10
Trouble in Morocco,2
The Four Poster,4
Lustgården,2
The Somme,5
The Papal Chase,2
Sommer i Tyrol,2
My American Cousin,6
Buck Privates,3
Doomed to Die,6
Credence,7
Love Is All You Need,4
Examen,20
Mama Steps Out,2
The Will,64
The Grifters,3
Volver a vivir,7
Pin,4
Ich werde dich auf Händen tragen,9
Pioneers of the West,3
Remedy,48
Tricked,15
Cross Creek,2
To All the Boys I've Loved Before,2
Bis ans Ende der Welt,5
Body,41
Beefcake,3
Born to Be Wild,50
High Ground,8
Graustark,4
El mar,13
The Plague,82
"Bolívar, el hombre de las dificultades",2
Just Off Broadway,10
Hiroshima,19
Young Lochinvar,2
Invasion of the Neptune Men,3
Dangerous Curve Ahead,2
White Feather,4
Fuck for Forest,2
Enough Said,3
The Hustler,25
Ripped Off,4
Micmacs à tire-larigot,2
Das Stahltier,2
Top Dog,74
Fighter,76
My Boy,14
Beach Party,16
City of Shadows,4
Nowhere,54
Western,46
The Kid Who Would Be King,5
Alma mater,4
Montana,87
Noisy Neighbors,7
Little Treasure,2
The Old Fashioned Way,6
The Trouble with Girls,4
Traumulus,2
Angels & Demons,7
Dopey Dicks,2
It's a Gift,7
Midnight's Children,2
The Inbetweeners 2,2
Silent Scream,45
The Hands of Orlac,5
Dramma nel porto,2
The Traitor,53
Circus,94
The Banger Sisters,3
Straightaway,2
Master of the Universe,6
Berliner Ballade,2
Highlander II: The Quickening,2
Split,212
A Christmas Story,47
Sweet Vengeance,5
Suna,2
Right at Your Door,2
Patriots Day,4
Rozstanie,6
Yo quiero ser bataclana,2
Hotel Sacher,2
The Bad Man,42
Zimmer 13,2
The Brass Bowl,2
Heiter bis wolkig,9
Breaking Up Is Hard to Do,41
The Birth of a Nation,7
Scarface,32
La pecora nera,6
Al límite,3
Batman v Superman: Dawn of Justice,9
Taifun,2
Bride and Prejudice,5
Hell Bent,9
Torbellino,3
Lucy,158
Oddball,6
Kit Kittredge: An American Girl,2
Artisten,4
The Shade,8
Victor Victoria,2
The Buddy System,17
Ball im Savoy,3
The Shipment,10
The Shallows,8
The Naked City,3
Draft Day,15
Say It With Flowers,2
The Son of Kong,4
I Love You,94
Politics,68
The Courier,36
Men of the Sky,4
Fury at Furnace Creek,2
Flight to Nowhere,4
16 Blocks,4
Russell Madness,3
Turn Back the Clock,10
Spotkania,4
Chapeau bas,3
The Back of Beyond,8
Herrenpartie,2
Ellis Island,12
Something to Do,4
Girlfriend in a Coma,3
Red,362
Solitary Man,5
Selfie,186
Less Than Zero,6
Night Tide,13
The Little Colonel,2
The Italian Job,56
The Texas Chainsaw Massacre: The Beginning,3
Thumper,5
Guarding Tess,2
The Kings of Summer,4
Stjerneskud,4
La sagrada familia,3
"Wien, du Stadt der Lieder",2
Lassiter,2
Glória,7
High Treason,10
Mother Love,30
Insidious: Chapter 3,2
Donkey Punch,12
The Furies,22
Burn After Reading,5
Hard Contract,3
Agora,13
Cain and Abel,16
The Story on Page One,2
An Act of War,3
Blood Orange,19
Manborg,2
Cristina Guzmán,8
The Ugly Duckling,66
Behind the News,2
Black Roses,26
Peau neuve,2
Bye Bye Love,6
The Brothers Grimm,4
Stargate,9
Bajo la piel,3
Roller Boogie,3
The Scarlet Car,4
The Apparition,15
Bad Lands,3
Be My Guest,27
Counsel's Opinion,3
La ragazza nella nebbia,2
Ascoltami,2
Die Brüder,5
Ballast,10
"Wehe, wenn sie losgelassen",2
Brighton Rock,4
Rhyme & Reason,2
Intruder in the Dust,2
Hellfighters,6
Loopy,7
The Battle of Britain,12
Young People,3
Frida,15
Code Name: Diamond Head,2
Another Woman,6
Der Kardinal,2
478,3
The Spanish Jade,2
The Air Up There,2
María Isabel,2
Fran,10
The Outside Woman,2
Call of the Rockies,2
Araf,16
The Inside Story,10
The General's Daughter,8
I'm Dancing as Fast as I Can,3
The Romantic Age,3
The Luck of the Irish,34
1408,6
Darbe,6
A Perfect 36,3
The Ape,46
Der Herr ohne Wohnung,3
Sem Controle,2
Breakfast in Hollywood,2
Don Juan Tenorio,10
Willkommen im Club,8
Dungeon of Harrow,4
Laura,128
Ali ile Veli,2
Rosso e nero,2
Caprices,2
The Harvester,7
Dans les rues,2
Saturday the 14th,8
It's a Great Life,24
Saving Silverman,2
Das fliegende Klassenzimmer,9
Sergeant York,2
Bubble Trouble,49
To Paris with Love,2
Without a Trace,29
Bloodsport,12
The Skywayman,3
Escape Velocity,10
Tape,19
Zeyno,2
Just One Drink,4
Kitten with a Whip,2
Mr. Deeds,4
Stage Struck,96
Operation Homecoming: Writing the Wartime Experience,2
Karla,10
Appassionatamente,2
The Gay Deceiver,2
Mágica,4
Across the Sierras,2
The Juniper Tree,6
Ouija,105
Steve Jobs,15
Para que no me olvides,2
Double Deal,12
"Too Much, Too Soon",2
Resistance,183
Woody's Magic Touch,2
Wake Up and Smell the Coffee,2
Korengal,3
O Maior Amor do Mundo,2
Many Rivers to Cross,2
Bite the Bullet,10
The Invention of Lying,2
Come le foglie,5
RoboCop,26
The Wonderful Ice Cream Suit,2
Felon,5
The New World,43
Dead Cool,3
Das Totenschiff,4
Il tigre,2
Sex and the City,16
Memory Lane,58
Time Expired,8
Kabale und Liebe,18
Boy Erased,3
The Lost Empire,5
Looking Forward,13
The Turning,14
Stranger Things,27
Knight of Cups,2
El camino,15
Gestación,4
The Naked Face,3
Hong gao liang,3
The Loan Stranger,2
King of the Damned,2
Colin,11
Fighting to Live,2
Sticky Notes,7
Just One More Time,2
No More Women,3
The Ring,309
Basic Instinct 2,4
Stadtgespräch,4
Affliction,52
Love of My Life,22
Zwei Welten,12
Two-Lane Blacktop,3
Soul to Soul,4
Triomf,2
Missing Daughters,6
Final Run,5
Miss Navajo,2
Living Dangerously,14
Protest,42
Resan som blev av,2
Southside with You,2
Robert und Bertram,9
Emil och griseknoen,2
Gulyabani,2
La nube,2
El Lazarillo de Tormes,2
Just a Girl,10
Glück muß man haben,2
Where the Money Is,3
The Man Without a Country,10
Hasret,14
In a Monastery Garden,2
Gift Horse,14
Nunca te diré adiós,2
King of the Circus,2
Nirvana,38
Love You More,4
The Dresser,6
Wedding,76
Amore a prima vista,4
Jeppe på bjerget,10
Mackan,3
The Department,14
The Survivor,39
Following,15
Coyote Ugly,7
Su primer baile,2
The Hero,92
The Office Party,11
Bi the Way,5
"The Long, Hot Summer",3
Uh-Oh!,2
Raise the Roof,16
Beautiful Joe,2
The Blue Angel,4
American Animals,2
The Yellow Balloon,3
Mala,12
Bim,2
Miss Conception,5
Speaking in Code,3
Das Geheimnis im Moor,2
Domingo à Tarde,3
Highland Park,3
The Fourth Alarm,2
Unsettled,13
The Lonely Road,10
Resan,3
La rabbia,12
Blå måndag,2
The Parking Lot Movie,2
The 7 Adventures of Sinbad,2
Benji,16
Os Maias,5
Paris à tout prix,2
Der Biberpelz,21
El conde de Montecristo,4
Matrjoschka,3
Hot Off the Press,8
Molière,14
Through the Glass,7
Mesteren,2
Leise flehen meine Lieder,2
The Heat,22
Superman II: The Richard Donner Cut,2
Landslide,19
One Arabian Night,2
Sowing the Wind,6
The Changeling,50
Jungle Patrol,2
The Streets of London,2
Früher oder später,4
Girls in Prison,6
A Dangerous Age,3
Doin' Time,3
Fettered,2
When London Sleeps,2
Danger Within,2
Onde a Terra Acaba,4
Pingwin,3
Lolo,16
Undefeated,17
Streber,2
Exodus,228
A Day at the Beach,66
Cold Steel,6
The Phoenix Project,4
Hush Money,20
Bloody Mary,81
The Rebel Set,2
Lush,10
Koçero,3
The Grip of Jealousy,2
Endangered,25
Daddy Day Care,5
Lady L,2
Veleno,3
Irma Vep,2
Deep Water,33
Far from Heaven,4
The Wolfman,14
Mission spéciale,6
Eloïse,2
Fast Times at Ridgemont High,5
Ace of Aces,4
Pandemonium,66
The Dream Girl,6
When Greek Meets Greek,7
Dusty,13
Trojan War,4
Murder in the Cathedral,6
Olimpiada en México,2
The Strange Woman,6
Winter adé,2
Kiss,54
Holy Motors,2
The Beast Within,36
Peur de rien,2
Marked for Murder,12
Armed Response,8
Lost in the Wild,3
"¡Ay, Carmela!",4
The Bondman,2
Shade,27
Superman IV: The Quest for Peace,9
G,15
Sumnjivo lice,4
Romeo and Juliet in Sarajevo,2
A Vida Invisível,2
Soft Lights and Sweet Music,2
Buddy Buddy,2
Blood of the Innocent,2
The Scout,14
Rascals,8
Marriage on the Rocks,5
The Second Time Around,26
The Secret Life of Girls,2
The Man Who Knew Too Much,36
Peter and Paul,3
Barabbas,18
Never Ever,6
B.B. King: The Life of Riley,2
Darwin,40
"Andersson, Pettersson och Lundström",2
Murder at Midnight,4
Kaiken se kestää,2
Caught in the Draft,4
Circumstance,4
Big Ears,4
No Way Home,9
Teeth,59
Delphine,9
Nadzieja,6
Stryker of the Yard,2
Zappa,2
Deadlock,123
Trashed,20
Transgression,17
Piñata,11
Grumpy,10
Action,108
The Candidate,182
The Lost Squadron,2
The Strange World of Planet X,8
Trancers 5: Sudden Deth,2
Beyond Tomorrow,5
Stockholm,148
Swamp Devil,2
O Rastro,2
Lesbian Vampire Killers,3
The Crime of the Century,8
Ratcatcher,3
Yesterday Today Tomorrow,2
Gerrymandering,3
Girls' School,3
The Frightening,2
For Sale by Owner,20
Southern Belles,5
Munchies,17
American Grindhouse,2
Hanover Street,2
The North Star,8
Su última noche,2
The Playground,27
The Hanging Garden,3
H,24
The Head of the Family,8
The Bedroom Window,8
College,60
Prince Valiant,6
Manhunt in Space,2
The Bear,112
Mayhem,23
Kopuk,2
Tärningen är kastad,2
Night of the Lepus,7
Half Marriage,2
Breach,43
Enter Laughing,2
The Raging Tide,2
Sayonara,56
Post Tenebras Lux,3
Confessions,110
Horror House on Highway Five,2
Affären,6
The Last Man on the Moon,3
Moonlight Serenade,3
Down to the Bone,4
Pursued,24
Der Bärenhäuter,2
Rumpelstilzchen,51
Du hast es versprochen,2
Kicking & Screaming,4
A New Leaf,18
Im Keller,2
Days of Heaven,2
Der Ball,3
Skinwalkers,7
The Spitfire Grill,2
The Chaser,14
Spring Parade,2
A Spot of Bother,6
A Cup of Kindness,9
Freies Land,4
Ghost Machine,2
Bye Bye Blackbird,7
George of the Jungle 2,3
Sky West and Crooked,2
Disturbia,5
G.I. Joe: The Rise of Cobra,3
Going to Kansas City,2
Max,168
Almost Blue,7
Vile,10
LBJ,3
Le Trou,6
Money Monster,5
Gen,4
Golgotha,9
Turning,11
Running,64
Tapetenwechsel,21
Medora,3
Love + Hate,2
Pieces of April,2
Maxie,5
Bedroom Eyes,7
Freischwimmer,10
El baldío,2
Damsel,28
Zombieland: Double Tap,6
Parrish,2
Ernest Scared Stupid,4
Truands,2
Take Me,12
Native Land,3
Blue Jeans,14
Hot Summer Night,4
Viva Zapata!,2
The Last Supper,272
Enlighten Thy Daughter,2
Jackie Brown,4
Gardener of Eden,3
What Love Is,5
Der letzte Zug,2
Treasure Island,560
A Ducking They Did Go,2
Set It Off,3
Bells of San Angelo,2
Strange Triangle,2
Terror in the Aisles,2
Righteous Kill,2
Lust for Love,2
Dos miradas,2
The Sea Wolf,48
La casta Susana,2
The Ballad of Gregorio Cortez,2
The Girl,122
The Discovery,42
Flores silvestres,2
Wishmaster,5
Step Brothers,6
Lena Rivers,5
The Canadian,4
Octaman,2
Bridge and Tunnel,6
Compelled,4
I due sergenti,14
The Mighty Gorga,3
Moshi Monsters: The Movie,2
La patata bollente,2
Ocean's 8,2
Melusine,4
The Case of the Velvet Claws,2
You're the One,18
Gloria,396
Le roi de Paris,3
The Sublet,8
The Great Barrier,3
River Beat,2
Las insoladas,2
Huidos,2
Sirius,22
Starry Eyes,3
Coach Carter,2
Itinéraire d'un enfant gâté,2
The Quiet American,6
Vittra,3
Grassroots,5
In My Life,10
Obit,2
Akcija,2
Kiss Me Goodbye,4
One Little Pill,3
Katz und Maus,19
Métisse,2
Valley of the Moon,4
As Good as Dead,3
Johns,3
Son of a Sailor,3
The Mystery of a Hansom Cab,4
Änglavakt,2
Familiar Strangers,3
The Fantasticks,3
The Juror,9
Paid,10
The Hunger Games: Catching Fire,6
Knockout,224
War on Terror,5
Stand-In,3
Habit,30
3 Strikes,3
Cruel and Unusual,28
Strike Commando,2
Savage Weekend,2
One Wonderful Night,4
I Want What I Want,2
The Primrose Path,4
Judas Kiss,32
Breakin',6
In God We Trust,56
The Railway Station Man,2
Every Day,24
Boyz n the Hood,2
Até a Última Gota,2
The Border Patrol,2
Stealing Home,40
The Lady Vanishes,22
Sumuru,2
La belle endormie,4
The Year of Living Dangerously,2
The Duplex,2
Escape,1432
The House That Dripped Blood,4
501,12
A Bronx Tale,7
Syncopation,10
Gigolo,18
The Old Wives' Tale,2
The Houseboy,2
For the Term of His Natural Life,3
The Whole Shebang,6
Nowhere to Hide,76
Napoli milionaria,3
O Guarani,36
Consumed,42
The Hireling,2
Italiani,4
Permanent Record,4
Liselotte von der Pfalz,4
Today's Special,10
Hamam,3
Wild Wild West,28
On Death Row,3
The Empty Man,2
Mirage,214
Happy Endings,43
I Think I Do,2
Polizischt Wäckerli,2
Surfacing,23
The Forgotten Ones,16
Evensong,5
Higher and Higher,2
Police Call,2
Cobardes,3
At Close Range,11
Das Experiment,10
In Our Name,2
Sanctuary,567
Skok,28
Una mujer cualquiera,2
The Dreaming,9
Jamaica Inn,4
The Driller Killer,10
New Jersey Drive,2
Models Inc.,3
Escape from Hong Kong,2
Little Giant,3
The Wild Hunt,9
New Best Friend,12
White Zombie,25
Black Arrow,5
Black Lightning,3
Always in My Heart,5
Esperanza,120
Fantastic Beasts and Where to Find Them,10
The Man with the Golden Arm,5
Show Boat,15
Aldrig i livet,2
Wolf's Clothing,3
You Will Meet a Tall Dark Stranger,2
Ladyhawke,3
Dual,28
El reñidero,2
Vanish,17
Llévame contigo,2
Schule,5
The Escape Artist,19
The Adventures of Kathlyn,2
Djeca,3
Once Upon a Honeymoon,4
Batman: The Dark Knight Returns,2
Come Fly with Me,38
The Good Thief,10
Sweet Nothing,7
Blood and Wine,3
Beerfest,3
Stuck,776
Fear of the Dark,18
Someone to Watch Over Me,41
The Wild Goose,2
Liberal Arts,4
Just the Way You Are,16
Boda secreta,3
Mujeres infieles,4
Gazon maudit,2
Joy in the Morning,2
Moving Out,52
3:10 to Yuma,8
A Most Violent Year,4
Pasja,2
Laddie,14
Flaming Youth,2
My Man,5
The Thing,90
Crimen,7
Bodily Harm,2
The Sleepwalker,32
It Runs in the Family,22
Tracker,17
Hold Me Tight,7
Inside the Lines,3
Altri tempi,2
Ein Schiff wird kommen,2
The Perils of Pauline,18
Death Wish,76
Better Living Through Chemistry,7
Tin Gods,4
Detektor,2
Little Voices,2
April Fools,48
Noviembre,4
The Girl of the Golden West,20
Garden of Evil,10
Machete,26
Keep It Quiet,2
Word of Mouth,7
The Overnighters,2
The Story of a Mother,2
24 Hours,31
Millie,10
The Elephant Man,8
Mame,3
Trainspotting,12
Valhalla Rising,2
Texas Chainsaw 3D,10
Dance with Me,22
Comin' Round the Mountain,9
The Tigress,8
Smiley Face,5
Spanish Fly,21
Tim,64
Lost in Space,30
Filha da Mãe,2
Prehistoric Women,4
Frühlings Erwachen,5
The Dark Side of the Sun,7
Crash Pad,6
Apache Trail,2
Crime Ring,2
Lady Windermeres Fächer,3
Jenny und der Herr im Frack,2
Lightning Strikes Twice,32
Änkeman Jarl,3
The Defense Rests,3
Shipmates,8
I Want a Divorce,5
Acting on Impulse,3
Dancin': It's On!,2
Pepe,13
I Hired a Contract Killer,2
Foxes,11
The Raiders,54
The Beast with Five Fingers,4
In flagranti,14
Carnival Magic,2
The Stool Pigeon,5
Real Time,10
Who Do You Love?,8
Re-Animator,10
Prestige,8
Unsane,3
McQ,2
Black Death,9
Cliffhanger,38
Taking the Blame,2
High School Musical: El Desafío,2
"Something, Anything",2
All God's Creatures,6
In the Shadow of the Sun,2
La muchacha del circo,2
Bright Young Things,3
Flowing Gold,3
Twilight,132
Pilgrim,15
Koyaanisqatsi,2
The Dreamers,22
Pour une nuit d'amour,3
Bomber's Moon,3
Dangerous Waters,46
Citizen Kane,13
Home Tweet Home,4
The Messenger,231
Baby Boom,33
The Maids,3
Dressed to Thrill,4
West of the Divide,3
The Tichborne Claimant,2
Cash and Curry,3
The Sacrament,4
Collision,85
Who Cares,11
Der Vogelhändler,16
Garage,20
Camping,292
Broken Silence,10
Jackals,8
Fling,11
A Perfect Gentleman,2
Sibelius,2
La guerre est déclarée,4
Save Me,53
Vicky Cristina Barcelona,2
Violencia en la ciudad,2
Keep It Clean,15
Tangerine,22
Te quiero,11
Behaving Badly,4
Forged,7
Double Dare,20
There's Always Tomorrow,14
The Suburbans,2
Megaconda,2
The Public Domain,3
The Christian,7
Lyckan kommer,2
Human Target,4
Convenience,17
The Good Companions,12
Branded a Coward,2
La niña santa,2
Cop Out,16
A Day to Remember,27
Dangerous Men,4
A Thousand Acres,2
Stories We Tell,3
In Harm's Way,24
The Blue Hour,7
Calendar,13
The Brylcreem Boys,2
The Harder They Fall,29
Robinson soll nicht sterben,2
Miss Nobody,12
His Private Life,2
The Missing,76
Smother,8
Cool Cat Saves the Kids,2
L'ultima volta,3
Free the Nipple,4
Spadek,12
Solsidan,2
De reünie,5
Displaced,41
Hail and Farewell,8
Letter from an Unknown Woman,3
Crown Heights,5
Imagination,56
Wilhelm Tell,12
La vida mancha,2
Different for Girls,5
Burnt,27
Wolves at the Door,6
Cheating,33
A Rogue in Love,2
Mr. Nice Guy,30
Los bandidos de Río Frío,2
Four's a Crowd,16
Stuck on You,36
Debbie,18
The Lost,35
Everyday Is Like Sunday,2
From Dusk Till Dawn 2: Texas Blood Money,2
Steal Wool,2
Teacher's Pet,82
Don't Go in the Woods,8
Forced Entry,48
Brief Encounter,29
Donovan's Brain,4
Dutiful But Dumb,2
Stamboul,2
San Antonio,56
Up Syndrome,2
The Flaw,8
After Midnight,126
Madrigal,5
Livet på landet,4
Tentazione,3
Birthday,178
Punk's Not Dead,2
Runners,32
Future Fear,3
Sur un arbre perché,2
The Go Getter,2
Passage West,2
La duda,15
The Best of Enemies,24
Young and Beautiful,4
Meet the Fockers,2
Author! Author!,8
Le Corbeau,2
Jonah: A VeggieTales Movie,2
Jagad,3
The Barretts of Wimpole Street,20
The Texas Chainsaw Massacre,13
Jedda,2
Shock Corridor,2
The Bone Collector,3
Stronghold,13
War Machine,10
Christmas Comes But Once a Year,3
The Revolving Door,3
The Time of His Life,2
Millionaire,7
Reputation,30
The Spirit of '76,10
Mixed Nuts,20
A Carne,5
The Feminine Touch,18
A Snow White Christmas,2
Zwischen gestern und morgen,4
The Hearts of Age,2
The Beggar Student,2
Wolf Creek,6
Shed No Tears,2
The Wonderful Story,4
Don't Tell the Wife,6
Uncommon Valor,9
Leather Jackets,3
Bilhete da Sorte,2
The Beautician and the Beast,2
Madison,22
Land of the Free,21
Gods of Egypt,3
El desconocido,7
Ha-Holmim,2
The Santa Fe Trail,3
Coming Apart,9
The Younger Brothers,4
The Red Menace,3
Ronin,11
The Waiting,19
Tutti Frutti,9
The Rendezvous,14
Der Unschuldige,2
Finding North,2
Die schöne Lügnerin,2
Up for Grabs,5
Mañana,14
The Cowboys,8
Forbidden Territory,2
The Impersonator,5
A Good Woman,4
Aguenta Coração,2
Il bacio di Giuda,2
I Smile Back,2
Fighting for Freedom,5
Double Confession,2
Un cuento chino,3
The Insider,19
Chained,58
Twist of Faith,2
Eat It,2
Whisper,39
The Gore Gore Girls,3
Daybreak,123
Mountains of the Moon,3
Fritz Lang,5
A Beautiful Day in the Neighborhood,5
Tangled Hearts,3
Claudia,70
Pandamonium,14
Une nuit,2
Searching,40
California Casanova,2
Harry Potter and the Chamber of Secrets,11
Brothers,970
Speak of the Devil,16
Stripped,42
Racket Girls,2
No. 2,4
Gray Matters,16
November Man,2
Moan,2
The Honeymoon Killers,4
Vinterviken,3
Persecution,6
Malavita,2
We Think the World of You,2
The Mask of Dimitrios,2
Into the Sun,14
Abendland,6
Adam & Eva,4
Father,104
The Ringer,66
En la ardiente oscuridad,2
Tallulah,3
Time Flies,44
Don't Go Near the Park,2
Traxx,3
Birthday Wish,10
A House on a Hill,3
Permanent Vacation,12
Terje Vigen,2
Valley of Fire,3
Folie douce,3
Te lo leggo negli occhi,4
Senarist,2
Skärseld,2
Coming Through the Rye,2
The Human Jungle,4
Mozambique,13
Eine ganz heiße Nummer,2
What It Takes,11
Rosita,17
Something to Hide,14
House of Evil,4
9 millimeter,2
El escarabajo,3
Extreme Close-Up,8
Morituri,14
Crimson Tide,3
Trishna,7
Rien que des mensonges,2
Virginia's Husband,4
Muggers,3
Sister Mary,3
Little Big Man,6
The Fountain of Youth,16
The Real Dirt on Farmer John,2
Das Leben der Anderen,3
Head of the Family,20
Distanz,2
Chrzest,3
The First Time,252
Cut,101
Wild Stallion,2
Uncle Silas,5
The Pelican Brief,3
Die lebende Tote,3
Quicksand,144
Red Tails,5
The Discovery of Heaven,2
Mother's Boy,6
Right to the Heart,2
La dama duende,4
Critical Condition,26
Trois femmes,2
Pingpong,2
Tomboy,42
Volpone,24
Le due orfanelle,12
Pura sangre,4
The Husband,18
Holmes and Watson,3
A Crime,2
Sock-a-Bye Baby,2
30 Minutes or Less,8
The Flag Lieutenant,6
Inna,3
Il bandito,2
At Long Last Love,3
Lure of the Swamp,2
Scrooged,5
O Pai Tirano,2
Batalha dos Guararapes,2
The Young Doctors,3
The Prime of Miss Jean Brodie,2
In Search of Santa,2
Goodbye America,3
Dance Flick,2
Sick Girl,3
Chitty Chitty Bang Bang,7
Passing Shadows,2
The Song of the Soul,2
Homesick,80
Alfred,21
Free for All,10
The Spirit,18
Way Out,24
A Peep Behind the Scenes,4
Young Eagles,5
O Primo Basílio,4
The 300 Spartans,2
Obscurity,10
Far Cry,10
Ancheta,2
The Hunter's Moon,5
Good Times,34
Hideous!,3
Elis,2
Das alte Lied,2
Freut Euch des Lebens,2
Heima,2
Crates,4
Comic Book Villains,2
Bush Pilot,4
The Uprising,19
Scramble,15
Gog,9
Besökarna,4
The Apple,25
The Castle of Fu Manchu,2
Bloody Sin,2
The Errand Boy,4
Kansas,27
The Conspiracy,56
Der veruntreute Himmel,2
